Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (kgf/W),App message,
1.5,1820,,,,0.11061249985850341,6.207405153798998,8.710002268898178,5037,0,54.06651297355951,0.0020458596971585155,,
1.55,1820,,,,0.11061249985850341,6.2130115763624145,8.755479929344176,5122,0,54.39789815762414,0.0020333965760587114,,
1.6,1820,,,,0.11063523072651538,6.221997365650277,8.804929637450522,5206,0,54.784249008953196,0.002019471521977688,,
1.6500000000000001,1820,,,,0.11063523072651538,6.230991786034922,8.80555950346802,5256,0,54.86736893755098,0.002016412174829056,,
1.7,1820,,,,0.11063523072651538,6.248468267208322,8.83826176323888,5327,0,55.22559816487881,0.0020033324111077676,,
1.75,1820,,,,0.11064643651609922,6.2589058837362135,8.831258648666978,5355,0,55.27401671693807,0.0020017802773901346,,
1.8,1820,,,,0.11064643651609922,6.262423382202685,8.80874981221509,5382,0,55.16412079198929,0.0020057681501590586,,
1.85,1820,,,,0.11064643651609922,6.260521457878805,8.7974986650389,5410,0,55.07692916813617,0.002008943457583177,,
1.9000000000000001,1820,,,,0.110852455106102,6.254071418135119,8.857735917490789,5430,0,55.396913030968,0.0020010583449683057,,
1.95,1820,,,,0.110852455106102,6.251438343306736,8.867089311893979,5459,0,55.43206211789936,0.0019997894877215303,,
2,1820,,,,0.110852455106102,6.24791880656913,8.883503903702582,5458,0,55.503411108173644,0.0019972187815638135,,
2.05,1820,,,,0.11049654530688195,6.248852259779538,8.886739733679914,5472,0,55.531923666878335,0.0019897842179882365,,
2.1,1820,,,,0.11049654530688195,6.250683706019212,8.911145487999905,5487,0,55.70075190380763,0.0019837532085330532,,
2.15,1820,,,,0.11049654530688195,6.251875660111785,8.938561604515142,5490,0,55.88277573167796,0.001977291640584084,,
2.2,1820,,,,0.11093443462970123,6.247283746151429,8.96374663840627,5495,0,55.99906867873501,0.0019810049925317293,,
2.25,1820,,,,0.11093443462970123,6.2457919532094115,8.970625256170244,5510,0,56.02865904024522,0.001979958766280973,,
2.3000000000000003,1820,,,,0.11093443462970123,6.242527782348867,8.977488492215869,5506,0,56.04222132837481,0.001979479613766378,,
2.35,1820,,,,0.11155336884589899,6.240139949689378,8.995825108914675,5518,0,56.13520764255726,0.001987226440066253,,
2.4,1820,,,,0.11155336884589899,6.242004748562332,9.006524666417885,5518,0,56.21876973582421,0.0019842726792154257,,
2.45,1820,,,,0.11155336884589899,6.240668826942843,9.000347866591737,5512,0,56.168190362680576,0.0019860595138563976,,
2.5,1820,,,,0.1120446146544137,6.2367965068798235,9.008897062055958,5518,0,56.186657727470504,0.001994149842439078,,
2.5500000000000003,1820,,,,0.1120446146544137,6.236941629028293,9.015006469944234,5519,0,56.226069138354596,0.001992752052054489,,
2.6,1820,,,,0.1120446146544137,6.236466261129856,9.012947651800566,5510,0,56.20894394378379,0.0019933591843759387,,
2.65,1820,,,,0.11205241436277283,6.2354651556193375,9.014392575995785,5521,0,56.208930806695356,0.0019934984130569097,,
2.7,1820,,,,0.11205241436277283,6.239558531483645,9.00301944784797,5511,0,56.17486680493298,0.0019947072549699927,,
2.75,1820,,,,0.11205241436277283,6.239456112011776,8.986788854137945,5513,0,56.07267464331031,0.001998342598700009,,
2.8000000000000003,1820,,,,0.11197288760652047,6.243044935795694,9.000614738206535,5517,0,56.19124226040839,0.0019927106627684417,,
2.85,1820,,,,0.11197288760652047,6.242676593871848,8.996659583378339,5509,0,56.163236204188806,0.001993704337111707,,
2.9,1820,,,,0.11197288760652047,6.237201354859545,8.981099525970032,5515,0,56.016926131508704,0.0019989116743686754,,
2.95,1820,,,,0.11154174494732175,6.237180772865446,8.989307158211343,5516,0,56.06793376857751,0.0019894035226572545,,
3,1820,,,,0.11154174494732175,6.237597996538613,8.997570654549433,5509,0,56.12322868853216,0.0019874434802449885,,
3.0500000000000003,1820,,,,0.11154174494732175,6.233060854625438,8.991205128275935,5512,0,56.04272872096422,0.001990298250870085,,
3.1,1820,,,,0.11077104171435463,6.231277416847385,9.006166217221002,5520,0,56.11992016174307,0.001973827500023195,,
3.15,1820,,,,0.11077104171435463,6.235775102652634,8.994959780522557,5504,0,56.09054624874436,0.0019748611686382775,,
3.2,1820,,,,0.11077104171435463,6.235397607651733,8.98849347477127,5513,0,56.046830708981986,0.0019764015255300175,,
3.25,1820,,,,0.11039984709466658,6.234421878782648,8.996099787573378,5516,0,56.0854813393594,0.0019684211396290667,,
3.3000000000000003,1820,,,,0.11039984709466658,6.231894062927702,8.992829983553404,5510,0,56.04236378342468,0.0019699355923191606,,
3.35,1820,,,,0.11039984709466658,6.2332668737228945,9.001142009096778,5516,0,56.10652031097849,0.0019676830158555456,,
3.4,1820,,,,0.11072092021069609,6.234540026847919,8.965664838703734,5517,0,55.89679630420142,0.0019808097696356504,,
3.45,1820,,,,0.11072092021069609,6.234907278319784,8.959515101366268,5508,0,55.86174591572456,0.001982052626456295,,
3.5,1820,,,,0.11072092021069609,6.234615259043382,8.9624348337912,5510,0,55.87733297293655,0.001981499730209427,,
3.5500000000000003,1820,,,,0.11087525152714879,6.232086365481188,8.96155283952646,5516,0,55.84917126475208,0.001985262252174638,,
3.6,1820,,,,0.11087525152714879,6.2404725400290655,8.97395684625292,5505,0,56.00173127444718,0.001979853997437748,,
3.65,1820,,,,0.11087525152714879,6.2343120681540345,8.961699240726219,5523,0,55.87002972762632,0.001984521076285087,,
3.7,1820,,,,0.11033053420047559,6.237523254602079,8.973780621339944,5506,0,55.9741653073054,0.0019710974445933532,,
3.75,1820,,,,0.11033053420047559,6.233569579984107,8.968990173366828,5514,0,55.90882430787585,0.0019734010787440825,,
3.8000000000000003,1820,,,,0.11033053420047559,6.232178237289317,8.968833393198139,5522,0,55.89536828696315,0.001973876147197848,,
3.85,1820,,,,0.11012880391247648,6.230613505025148,8.97405107919013,5512,0,55.91384384878752,0.001969616043753082,,
3.9,1820,,,,0.11012880391247648,6.233284693818091,8.972624909108534,5516,0,55.92892550931717,0.0019690849217929313,,
3.95,1820,,,,0.11012880391247648,6.240584029713503,8.981483482071994,5517,0,56.04970238135411,0.0019648419034087984,,
4,1820,,,,0.11151189890313999,6.239726906051789,8.99258534166901,5508,0,56.11127671137904,0.001987334907325786,,
4.05,1820,,,,0.11151189890313999,6.240830819497438,8.987599781103622,5515,0,56.09008970721991,0.001988085586691194,,
4.1,1820,,,,0.11151189890313999,6.239868640510909,8.984654274002718,5512,0,56.06306245018187,0.001989044016320558,,
4.15,1820,,,,0.11200364725590602,6.236744810171493,8.995246660277134,5508,0,56.10105792469587,0.001996462302123569,,
4.2,1820,,,,0.11200364725590602,6.2374258099276485,8.984357393370022,5513,0,56.03926269102047,0.0019986638274213605,,
4.25,1820,,,,0.11200364725590602,6.234368136163211,8.984936899900536,5508,0,56.01540431417696,0.0019995151088744167,,
4.3,1820,,,,0.11196057747838788,6.229939175773027,8.994393118010144,5502,0,56.03452204819471,0.00199806428940523,,
4.3500000000000005,1820,,,,0.11196057747838788,6.231034853976274,8.993420405949294,5511,0,56.0383160059315,0.0019979290146145212,,
4.4,1820,,,,0.11196057747838788,6.231446178157311,8.988305024109167,5515,0,56.01013899059723,0.001998934112575286,,
4.45,1820,,,,0.11194552763126217,6.230761199140062,8.977199632609068,5504,0,55.934787147795,0.0020013578908501337,,
4.5,1820,,,,0.11194552763126217,6.233002188451511,8.974157207102218,5510,0,55.93594151137603,0.002001316588342312,,
4.55,1820,,,,0.11194552763126217,6.231484498385025,8.975417002830007,5512,0,55.93017191967657,0.0020015230382633433,,
4.6000000000000005,1820,,,,0.11105671600629978,6.228857475987864,8.985479519321741,5507,0,55.96927127926306,0.0019842444517845087,,
4.65,1820,,,,0.11105671600629978,6.229926469842023,8.969834542951535,5517,0,55.88140964923709,0.001987364254112297,,
4.7,1820,,,,0.11105671600629978,6.231603673012645,8.973680593197056,5510,0,55.92042094500907,0.001985977825801965,,
4.75,1820,,,,0.11137350117659654,6.231703950296896,8.976895518999504,5508,0,55.94135526715171,0.0019908974433087093,,
4.8,1820,,,,0.11137350117659654,6.230195965744036,8.977825220467595,5516,0,55.93361046971227,0.0019911731111458405,,
